time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7
15274798,48,66,29,88,87,38,66
15279593,46,66,28,93,80,37,66
15284402,48,68,28,91,75,37,66
15289196,56,72,29,101,71,36,66
15293854,54,69,29,101,70,36,66
15298650,52,66,29,96,80,38,67
15303435,51,63,28,92,92,38,68
15308221,49,62,28,88,100,41,77
15313023,48,60,29,84,97,40,80
15317810,47,57,28,80,92,39,79
15322596,46,55,28,77,86,37,77
15327382,45,53,28,75,84,37,77
15332178,45,52,28,72,78,36,76
15336965,44,50,28,72,73,36,76
15341768,43,48,28,76,68,35,75
15346554,43,47,28,84,63,34,74
15351343,42,46,28,87,59,34,87
15356130,42,45,29,83,57,34,90
15360916,41,44,29,82,58,34,94
15365703,41,44,29,97,58,33,95
15370418,41,43,29,134,55,33,105
15375205,40,42,28,148,51,32,109
15379991,40,42,29,189,49,31,107
15384779,40,41,28,246,46,32,109
15389568,40,41,29,252,44,32,105
15394355,39,40,28,256,42,31,103
15399142,39,41,29,266,40,31,101
15403930,39,39,28,265,42,32,98
15408718,39,39,28,251,40,32,99
15413505,39,39,29,231,39,32,104
15418294,39,38,29,212,37,33,103
15423082,39,38,28,201,36,33,100
15427870,39,38,29,193,34,33,125
15432659,39,38,28,192,34,33,128
15437447,38,38,29,186,36,32,134
15442236,39,38,28,175,37,32,131
15446897,38,38,29,170,42,32,128
15451683,38,38,28,162,50,32,124
15456488,38,38,28,160,55,31,119
15461274,38,37,29,149,60,33,115
15466061,39,38,29,138,61,33,111
15470847,38,37,29,129,57,35,106
15475634,38,37,29,120,54,36,102
15480420,38,37,29,113,54,35,99
15485207,38,37,28,106,56,35,102
15489994,38,37,29,100,53,35,100
15494781,38,37,29,94,52,34,96
15499568,38,37,29,89,49,33,93
15504355,38,37,29,85,47,33,90
15509141,38,37,29,81,54,33,89
15513928,38,37,28,78,57,33,87
15518715,38,36,28,74,61,33,85
15523361,37,36,29,71,60,34,85
15528148,38,37,28,69,60,33,83
15532935,38,37,29,68,71,33,82
15537722,38,37,28,69,78,34,81
15542508,38,37,29,71,78,35,80
15547295,38,37,29,71,75,34,78
15552082,38,37,29,71,70,34,77
15556868,38,37,29,69,65,34,77
15561655,38,37,29,66,64,32,76
15566442,38,36,29,65,63,34,75
15571229,38,37,28,63,59,34,74
15576015,38,36,29,61,55,33,74
15580802,39,37,29,59,53,33,73
15585589,38,36,29,59,56,33,73
15590376,38,36,29,57,53,32,72
15595162,38,37,28,56,67,32,72
15599928,38,36,28,54,82,32,71
15604758,38,37,28,54,78,32,71
15609587,38,36,29,54,72,31,70
15614416,38,36,29,54,69,32,70
15619245,38,36,28,53,64,31,69
15624075,38,37,28,52,60,31,69
15628904,38,36,29,51,57,31,68
15633733,38,36,28,51,53,31,67
15638562,38,36,28,51,52,31,66
15643392,38,36,29,50,71,32,65
15648222,38,37,28,50,71,32,65
15653051,38,36,28,49,75,32,65
15657881,38,36,28,49,71,33,64
15662710,38,36,29,49,66,32,63
15667540,38,37,28,48,64,32,62
15672369,38,36,28,48,62,31,61
15677200,38,37,29,49,58,32,60
15687479,39,36,28,48,51,31,58
15692150,38,36,28,48,48,31,57
15696838,38,36,28,47,46,31,56
15701526,38,36,28,47,43,30,54
15706215,38,36,29,47,41,31,54
15710905,38,36,29,48,40,31,53
15715594,38,36,29,48,38,30,53
15720284,38,36,28,48,37,30,53
15725002,38,36,28,47,39,31,54
15729735,38,36,29,47,39,31,53
15734468,38,36,28,47,38,31,54
15739202,38,36,28,47,50,30,55
15743935,38,36,28,47,54,31,56
15748669,38,36,28,47,52,30,57
15753402,37,36,28,47,51,30,59
15758136,38,36,28,47,53,30,61
15762996,38,36,28,47,50,30,62
15767843,38,36,28,47,47,31,63
15772689,38,36,29,47,44,31,64
15777536,38,36,28,46,44,30,65
15782383,38,36,28,47,41,30,65
15787229,38,36,28,46,40,31,69
15792076,38,36,28,46,38,30,78
15796923,38,36,29,46,38,30,81
15801770,38,36,28,46,36,30,80
15806616,38,36,28,46,34,31,80
15811462,38,36,29,46,34,30,80
15816335,38,36,28,47,34,29,78
15821182,38,36,29,47,35,30,80
15826029,38,36,28,47,33,30,84
15830884,38,36,28,47,32,31,83
15835731,38,36,29,48,32,32,85
15840578,38,36,28,46,33,32,85
15845257,38,36,28,46,36,32,83
15850185,38,36,28,47,37,31,81
15855113,38,36,28,47,39,32,79
15860042,39,36,28,47,38,31,77
15864969,38,36,29,46,38,30,75
15869897,38,36,28,46,36,31,73
15874826,38,36,28,47,34,31,71
15879755,38,35,28,48,33,30,70
15884683,38,35,28,47,32,31,70
15889611,38,36,28,47,31,31,69
15894541,38,36,28,47,30,31,69
15899470,38,36,28,47,29,31,68
15904398,38,36,28,48,29,30,67
15909327,38,37,28,47,31,30,67
15914258,38,37,28,47,33,30,67
15919188,38,36,29,47,32,30,66
15924043,38,36,28,47,33,31,66
15928959,39,36,29,47,31,31,66
15933874,38,36,28,47,30,31,66
15938788,38,36,28,48,29,31,66
15943703,38,36,29,48,28,30,66
15948619,38,36,28,48,28,30,66
15953535,38,36,28,48,27,30,66
15958449,38,36,28,48,28,30,66
15963365,38,36,28,48,27,30,66
15968281,38,36,29,47,28,30,66
15973197,38,36,28,47,27,31,66
15978113,38,36,28,47,28,31,66
15983029,38,36,28,47,30,31,66
15987964,38,36,28,47,32,31,66
15992897,38,36,28,47,33,32,66
15997819,38,36,28,47,32,31,66
16002736,39,36,28,48,30,30,66
16007499,38,36,28,49,30,31,66
16012416,38,36,28,48,29,30,66
16017332,37,36,29,48,29,29,65
16022248,38,36,28,48,28,31,65
16027180,38,36,29,48,28,31,65
16032096,38,36,28,48,27,31,66
16037012,38,36,28,47,27,32,65
16041929,38,36,29,47,27,32,65
16046853,38,36,28,47,28,32,65
16051769,38,36,28,48,29,31,65
16056685,38,36,28,48,28,31,65
16061602,38,36,28,48,27,31,65
16066541,38,36,29,48,26,31,65
16071457,38,36,28,48,27,31,65
16076378,38,36,29,47,25,31,65
16081295,38,36,29,48,26,30,65
16086265,38,36,28,48,25,30,66
16091210,38,36,29,48,31,30,65
16096156,39,36,28,48,53,30,65
16101101,38,35,28,47,70,30,76
16106046,38,36,28,47,81,30,85
16110991,38,36,28,47,77,31,83
16115936,38,36,28,48,72,31,81
16120882,38,36,28,48,67,30,78
16125827,38,36,29,47,62,30,78
16130773,38,36,28,47,57,30,77
16135718,38,36,28,47,55,30,76
16140663,38,36,28,47,52,30,75
16145609,38,36,28,47,49,30,74
16150554,38,36,28,46,47,31,74
16155499,38,36,29,47,46,31,74
16160444,38,36,28,46,45,31,73
16165390,38,36,29,46,42,30,72
16170158,38,36,28,47,41,30,71
16175103,38,36,28,47,39,30,71
16180058,38,36,28,47,37,30,71
16185004,38,36,28,46,36,30,70
16189949,38,36,28,48,39,31,71
16194896,38,36,29,47,37,31,98
16199841,38,36,28,48,36,30,107
16204786,38,36,28,46,34,31,104
16209733,39,36,28,47,33,31,101
16214680,38,36,28,47,32,30,98
16219625,38,36,28,46,30,31,96
16224571,38,36,28,46,29,30,93
16229518,38,36,29,47,29,30,90
16234465,38,36,28,48,29,31,89
16239410,38,36,28,48,28,30,87
16244358,38,36,28,48,28,31,86
16249261,38,36,28,48,27,30,85
16254199,38,36,29,48,27,30,83
16259137,38,36,28,48,27,30,82
16264076,38,36,28,48,26,30,80
16269017,38,36,28,48,26,31,80
16273955,38,36,28,47,25,31,80
16278894,38,36,29,48,29,31,79
16283834,38,36,29,47,32,30,78
16288774,38,36,28,46,35,30,78
16293713,38,37,28,47,34,30,77
16298653,38,36,29,47,32,30,85
16303593,38,36,28,47,31,30,86
16308533,38,36,28,48,30,30,85
16313473,38,36,28,48,29,30,84
16318415,38,36,28,48,29,30,82
16323359,38,37,28,49,28,30,81
16328303,38,36,28,49,27,30,80
16333025,38,36,28,49,26,30,79
16337886,38,36,28,48,26,30,78
16342760,38,36,28,48,25,31,77
16347621,38,36,28,48,25,31,76
16352481,38,36,29,48,29,31,76
16357342,38,36,28,48,37,31,75
16362203,38,36,28,48,36,31,74
16367064,38,36,28,47,37,31,74
16371925,39,36,29,47,37,31,73
16376786,38,36,28,48,37,31,73
16381648,38,36,29,48,36,31,73
16386509,38,36,28,49,35,31,72
16391369,38,35,28,49,34,31,71
16396230,38,36,29,49,33,31,71
16401091,38,36,28,49,32,31,71
16405951,38,36,28,48,31,31,71
16410944,38,36,28,48,31,31,70
16415874,38,36,28,48,36,31,70
16420794,38,36,29,48,43,31,69
16425715,38,36,28,48,44,31,70
16430635,38,37,28,48,45,31,69
16435555,38,37,28,50,42,31,69
16440475,38,37,29,49,41,31,69
16445405,38,37,29,49,39,31,69
16450333,38,37,27,49,37,30,68
16455254,38,41,29,49,38,31,68
16460197,38,45,28,48,38,30,68
16465175,38,46,28,48,37,31,68
16470113,38,45,28,48,40,31,68
16475082,38,44,28,48,45,32,69
16480007,38,43,28,48,46,32,68
16484943,38,42,28,48,50,32,67
16489881,38,41,29,49,53,31,67
16494662,38,42,29,50,54,31,68
16499679,38,44,28,51,51,31,67
16504686,38,47,28,51,48,31,67
16509690,38,47,28,51,45,31,67
16514718,38,46,28,50,43,30,67
16519731,38,46,28,50,41,30,67
16524734,38,46,28,50,38,30,67
16529737,38,45,28,49,37,30,67
16534740,38,44,28,49,36,30,66
16539754,38,44,28,48,36,30,66
16544757,38,47,28,48,37,30,66
16549760,39,50,29,48,38,30,67
16554763,40,49,29,48,36,30,66
16559766,40,48,28,48,35,30,66
16564769,40,48,28,48,33,30,66
16569774,40,47,28,47,32,30,66
16574776,39,46,28,47,31,30,66
16579802,39,45,28,47,30,30,66
16584834,39,44,28,47,29,30,66
16589862,39,43,28,47,28,30,66
16594888,39,43,29,47,30,30,66
16599914,39,42,29,47,30,30,67
16604943,39,44,29,50,31,30,66
16609971,39,45,28,52,36,30,66
16614997,39,52,28,51,36,30,67
16620025,40,56,29,50,34,30,66
16625054,45,71,28,50,33,30,66
16630082,46,68,29,50,33,30,65
16635109,48,68,28,49,34,30,66
16640138,47,69,28,50,33,30,67
16645168,46,67,28,50,32,30,65
16650196,45,72,29,49,40,30,66
16655224,46,81,29,49,51,31,66
16660075,48,94,28,49,65,30,66
16665104,49,93,28,50,62,30,66
16670132,49,88,28,49,61,30,66
16675161,60,88,28,50,60,30,65
16680190,65,98,28,50,57,30,65
16685220,80,95,29,50,62,31,65
16690249,84,95,29,50,67,30,66
16695278,92,90,28,49,69,30,66
16700307,95,90,28,50,71,31,66
16705336,93,98,28,50,82,31,65
16710380,97,104,28,51,83,31,66
16715431,94,100,28,54,79,31,66
16720459,88,96,28,59,75,31,65
16725519,83,90,28,65,99,31,66
16730548,77,84,28,66,106,33,66
16735577,76,79,28,68,101,33,66
16740537,73,80,28,66,121,34,66
16745549,88,86,29,64,128,34,66
16750560,89,92,28,63,134,34,66
16755572,101,128,28,60,134,34,66
16760583,105,149,28,58,126,34,66
16765594,102,165,28,57,121,34,66
16770606,112,152,28,56,121,35,65
16775617,105,140,28,55,116,35,66
16780628,97,129,28,54,116,34,66
16785640,91,120,28,54,141,37,66
16790651,86,111,28,52,156,37,66
16795662,81,103,28,52,154,36,66
16800674,76,97,28,51,163,36,66
16805685,73,97,28,51,170,36,66
16810697,79,110,28,50,154,35,66
16815709,76,105,28,49,141,35,66
16820564,72,102,29,49,133,34,66
16825575,70,97,28,50,129,34,66
16830587,67,91,28,49,124,34,66
16835599,64,85,28,48,114,33,66
16840611,61,80,28,49,108,33,66
16845623,59,75,29,49,116,33,65
16850652,56,71,28,49,116,33,65
16855663,54,67,29,48,117,32,65
16860674,53,68,28,48,112,32,65
16865686,58,87,28,49,105,32,65
16870698,68,111,29,48,97,33,65
16875710,72,110,28,49,94,32,65
16880722,70,109,28,48,90,32,65
16885733,67,108,29,48,84,32,65
16890759,64,101,29,48,77,32,65
16895770,61,95,29,48,73,32,66
16900642,59,89,28,48,68,33,66
16905647,56,83,28,48,66,32,70
16910650,54,78,28,48,62,32,70
16915653,53,74,28,47,57,32,69
16920656,52,73,28,48,58,32,69
16925661,51,73,29,47,57,32,69
16930666,56,82,28,47,65,32,69
16935670,56,89,28,47,81,34,69
16940674,58,102,28,47,110,34,69
16945680,58,104,28,47,116,35,68
16956356,54,90,28,47,111,35,68
16961268,52,85,28,47,109,34,68
16966205,51,79,29,47,100,34,68
16971143,49,75,28,47,92,34,67
16976082,48,71,28,46,85,33,67
16981021,47,68,28,46,80,33,67
16985775,46,64,28,46,74,33,67
16990636,45,63,28,47,72,33,67
16995524,45,62,29,46,71,33,67
17000428,44,64,29,46,87,32,67
17005332,43,65,28,47,89,32,66
17010236,47,65,28,47,94,32,66
17015140,46,68,29,48,91,32,66
17020045,45,65,29,47,90,31,67
17024949,45,62,29,47,84,31,66
17029853,44,59,28,47,78,32,67
17034758,44,57,29,47,73,31,66
17039662,43,54,29,47,68,31,66
17044567,42,52,28,46,78,32,66
17049472,42,52,28,46,82,33,67
17054377,43,55,28,46,97,33,66
17059282,47,76,29,47,93,32,67
17064367,51,78,29,49,92,32,66
17069352,52,96,29,48,85,32,66
17074334,59,92,28,48,90,32,65
17079318,57,88,28,48,86,31,63
17084317,55,83,28,48,92,32,64
17089300,53,78,28,47,95,32,64
17094299,52,74,28,47,88,31,64
17099305,50,70,28,47,83,31,64
17104304,49,66,28,46,78,31,65
17109287,48,63,28,47,74,31,65
17114270,46,60,28,47,73,31,65
17119254,56,63,29,47,68,31,65
17124237,76,82,29,47,68,30,65
17129220,89,109,28,47,66,31,64
17134206,85,110,28,47,74,31,64
17139190,98,126,29,47,76,30,64
17144174,94,136,28,47,72,31,65
17149056,89,127,28,46,67,30,65
17154123,84,119,28,46,62,30,65
17159188,79,109,28,46,57,30,65
17164254,74,101,28,46,54,30,65
17169323,70,94,28,47,50,30,65
17174389,67,88,28,47,47,30,65
17179454,64,82,28,48,46,30,65
17184521,63,79,28,47,64,30,65
17189589,86,78,28,47,65,30,65
17194655,94,94,28,47,63,31,65
17199720,88,119,28,47,76,30,65
17204788,92,129,28,47,79,30,65
17209857,87,121,28,47,73,30,65
17214923,81,116,28,47,68,30,65
17219990,77,107,28,48,63,30,65
17225058,73,100,29,48,59,31,65
17230042,69,93,28,50,56,31,66
17235109,66,87,28,55,52,30,66
17240177,63,90,28,54,49,30,65
17245245,78,95,28,53,46,30,65
17250313,82,106,28,52,44,30,66
17255381,89,116,28,52,41,30,65
17260450,90,131,28,51,39,30,66
17265540,85,124,28,50,37,30,66
17270608,80,115,28,50,35,30,66
17275677,76,106,28,49,34,30,66
17280745,71,99,28,49,32,30,66
17285814,68,92,28,49,31,30,66
17290883,65,86,28,49,30,30,66
17295951,62,81,29,48,29,31,66
17301019,60,76,28,48,28,30,66
17306087,62,74,28,48,28,30,66
17311118,70,80,28,47,27,30,66
17316186,72,85,28,47,27,30,65
17321261,70,83,28,47,26,30,63
17326329,68,85,28,47,25,30,64
17331397,65,81,28,47,25,30,64
17336466,62,77,28,46,24,30,64
17341544,59,73,28,46,24,30,64
17346620,57,69,28,46,24,30,64
17351717,55,66,28,46,23,30,65
17356791,53,68,28,46,24,30,65
17361877,52,68,28,46,23,30,65
17366945,50,65,28,48,23,30,65
17372013,49,72,28,50,22,29,65
17377082,48,98,28,49,22,30,65
17382179,49,132,28,49,22,30,65
17387253,48,125,28,49,22,30,65
17392321,49,116,28,48,22,30,65
17397304,48,108,28,48,22,30,65
17402372,47,100,28,48,22,29,66
17407441,46,94,29,50,22,30,66
17412508,45,87,28,54,22,30,66
17417576,45,82,29,54,21,30,66
17422644,44,77,28,53,21,30,67
17427713,43,73,28,52,21,29,66
17432781,43,69,28,51,21,30,66
17437849,42,65,28,51,21,30,66
17442918,41,62,28,50,21,29,66
17447986,41,59,28,49,21,30,66
17453054,41,57,28,49,21,29,66
17458123,41,56,28,51,21,30,66
17463202,40,54,28,52,21,30,66
17468271,40,52,29,57,21,30,66
17473340,40,50,28,59,21,30,66
17478345,40,49,28,59,21,29,66
17483413,40,47,28,58,21,29,66
17488480,40,46,28,56,21,30,66
17493549,41,46,28,55,21,30,66
17498618,52,53,28,54,21,30,65
17503686,52,51,28,53,21,30,66
17508754,51,50,28,53,21,29,66
17513825,50,49,28,52,21,29,66
17518893,48,49,28,52,21,30,66
17523961,47,46,28,52,21,30,66
17529030,47,45,28,55,21,29,66
17534100,45,45,28,56,21,30,66
17539170,44,44,29,59,21,30,67
17544238,44,43,29,59,21,29,66
17549308,43,42,28,58,21,29,66
17554379,49,42,28,59,25,29,66
17559448,64,85,29,58,30,30,67
17564432,94,141,28,57,40,30,66
17569504,124,145,28,56,45,30,65
17574575,119,141,29,54,63,30,65
17579645,110,137,28,53,65,30,65
17584717,111,135,28,54,65,30,65
17589788,106,133,29,54,86,29,65
17594860,99,125,29,53,84,30,65
17599931,92,116,28,53,86,30,65
17605005,87,108,28,53,88,31,65
17610080,83,101,28,53,103,31,65
17615155,81,125,29,53,107,31,65
17620229,103,178,28,52,107,30,65
17625305,137,226,28,52,111,30,65
17630380,138,213,28,51,107,30,65
17635456,128,196,28,50,116,29,65
17640393,120,180,28,50,200,34,65
17645384,112,173,29,50,233,35,65
17650375,111,172,28,49,247,36,65
17655367,112,162,28,49,241,36,65
17660358,107,158,28,49,219,36,64
17665349,110,147,29,49,204,35,65
17670340,109,173,28,49,186,36,64
17675332,125,202,28,49,175,35,65
17680323,150,210,28,48,161,35,65
17685314,149,221,28,48,149,34,65
17690305,137,208,29,48,140,34,65
17695296,130,195,28,47,139,34,65
17700288,126,211,28,48,140,33,65
17705279,137,196,28,47,139,33,64
17710271,133,183,28,47,126,33,64
17717764,141,173,29,47,126,33,62
17722634,140,169,28,47,145,34,62
17727468,148,189,29,47,168,34,62
17732324,148,181,28,47,158,34,63
17737169,140,176,28,47,146,34,64
17742030,134,198,28,47,157,33,63
17746881,127,201,28,47,149,33,63
17751726,128,196,28,49,139,33,64
17756582,124,203,28,52,136,33,64
17761443,123,207,28,51,125,32,65
17766309,122,204,28,51,116,32,64
17771176,157,214,29,51,109,32,64
17776020,150,218,29,52,102,32,64
17780871,167,213,28,54,101,32,65
17785724,173,249,28,57,103,32,65
17790584,161,250,28,56,102,32,64
17795563,152,254,28,58,96,32,64
17800520,148,252,29,67,101,31,65
17805445,148,235,28,79,106,31,64
17810370,139,221,28,77,102,31,64
17815294,139,222,28,75,93,31,64
17820219,131,224,29,74,89,30,64
17825152,133,233,28,74,82,31,64
17830109,131,274,28,77,78,31,64
17835033,128,300,28,74,90,31,64
17839958,124,341,29,72,98,31,65
17844896,122,339,28,70,96,30,64
17849820,117,330,29,70,110,30,65
17854747,112,309,28,70,118,31,64
17859687,112,286,29,71,117,31,64
17864612,106,268,29,77,109,30,64
17869417,101,245,28,81,101,30,64
17874337,108,226,28,80,104,31,64
17879255,115,238,28,77,112,32,64
17884172,122,244,28,76,110,33,64
17889091,118,236,28,75,106,33,64
17894011,113,244,28,73,119,33,64
17898937,109,260,29,72,111,33,64
17903855,105,259,28,72,110,33,64
17908776,113,296,28,72,105,32,63
17913695,113,298,29,72,98,33,63
17918612,125,351,28,74,92,33,63
17923531,128,364,28,76,89,34,63
17928452,122,339,29,86,122,36,62
17933371,114,343,28,83,144,36,61
17938289,108,328,29,79,144,35,61
17943083,101,306,28,76,133,35,62
17948002,95,298,28,72,131,35,62
17952922,88,293,28,70,121,34,63
17957840,85,268,28,68,116,34,63
17962759,81,248,28,66,110,34,63
17967679,76,227,28,64,101,33,63
17972598,87,220,28,63,94,33,63
17977517,86,228,28,62,86,33,63
17982437,93,215,28,60,89,33,64
17987356,95,206,28,59,103,34,63
17992276,107,194,28,58,111,34,64
17997198,107,178,28,56,102,33,64
18002156,104,203,28,55,94,33,64
18007076,109,230,28,54,86,33,64
18011996,102,226,28,54,80,33,65
18016907,100,232,28,53,73,32,64
18021823,95,228,28,52,69,32,64
18026741,89,212,28,51,70,32,64
18031658,87,226,28,51,68,31,64
18036575,84,241,28,53,64,31,64
18041492,89,256,28,52,59,31,64
18046409,93,251,28,51,55,31,64
18051326,99,229,28,51,51,31,65
18056242,93,213,29,50,50,30,64
18061159,87,198,28,50,48,30,65
18066076,84,196,28,50,46,30,64
18070993,80,205,28,51,44,30,64
18075910,75,195,28,52,41,30,65
18080827,73,192,28,51,39,30,65
18085745,69,195,28,54,37,30,64
18090662,68,188,29,53,36,31,64
18095540,71,205,28,52,34,30,64
18100457,72,210,28,52,33,30,65
18105375,70,228,29,51,32,30,65
18110292,67,214,29,51,31,30,65
18115209,69,219,28,51,28,30,65
18120126,70,210,28,50,29,30,65
18125044,66,200,28,50,28,30,64
18129961,65,190,28,52,34,31,63
18134878,62,195,28,53,52,33,64
18139795,59,195,28,53,66,34,65
18144712,57,184,28,52,64,34,65
18149630,59,180,29,53,70,33,67
18154547,55,187,29,53,66,33,67
18159464,57,188,28,53,61,33,68
18164381,60,179,29,52,57,33,67
18169299,61,184,28,52,53,32,67
18174193,59,170,29,54,50,32,66
18179140,57,158,28,57,47,32,65
18184086,55,145,28,57,44,30,65
18189034,53,136,28,57,43,31,64
18193981,52,125,28,56,40,31,63
18198927,50,116,28,54,38,31,63
18203874,49,108,28,54,36,31,64
18208823,54,129,28,53,35,31,64
18213769,53,159,28,52,33,31,63
18218716,53,152,28,52,32,31,63
18223664,60,150,29,52,30,30,62
18234346,58,128,29,52,28,30,63
18239182,56,121,29,53,28,30,63
18244063,54,116,28,52,27,30,63
18248944,52,112,28,51,26,30,63
18253825,50,106,28,51,26,29,63
18258555,49,99,28,50,26,31,64
18263360,50,99,28,50,26,31,64
18268165,49,107,28,49,26,31,64
18272976,49,124,28,49,25,31,64
18277826,49,140,28,50,24,30,64
18282675,50,161,28,49,24,30,64
18287524,49,148,29,50,24,31,65
18292374,48,137,28,51,23,30,64
18297223,47,128,28,52,23,30,64
18302072,46,119,28,52,23,31,64
18306921,46,111,29,51,22,30,65
18311771,45,104,28,51,22,30,64
18316621,44,97,29,50,22,31,65
18321471,44,96,28,50,22,31,65
18326321,43,104,28,49,22,32,65
18331170,45,111,28,49,22,31,65
18336202,48,120,28,49,21,31,65
18341119,48,118,28,48,22,30,65
18346027,48,129,28,49,22,31,65
18350935,46,138,28,49,22,31,65
18355844,46,136,29,50,21,30,65
18360752,45,130,28,49,21,30,65
18365703,44,121,29,49,21,30,65
18370621,43,113,28,49,21,30,65
18375529,43,105,29,49,21,30,65
18380459,42,100,28,48,21,30,65
18385367,42,98,28,48,22,31,65
18390275,44,97,28,48,21,30,65
18395185,44,96,29,48,21,30,65
18400093,52,95,29,47,21,30,65
18405002,54,97,28,47,21,30,65
18409912,54,96,28,47,21,30,65
18414821,52,90,29,47,21,30,65
18419575,51,86,28,48,21,30,65
18424565,49,81,28,48,21,30,65
18429558,48,76,28,49,21,30,65
18434549,47,103,28,48,21,30,65
18439539,52,135,28,48,21,30,65
18444531,53,146,28,49,21,30,65
18449524,56,150,29,48,21,30,65
18454515,54,148,29,48,21,30,64
18459506,52,140,28,48,21,30,66
18464499,51,135,29,48,21,30,65
18469492,49,126,28,51,21,31,65
18474483,48,116,28,58,21,30,65
18479474,48,108,28,57,21,30,65
18484468,46,101,28,56,21,30,65
18489461,45,95,28,55,21,30,65
18494463,44,88,29,54,21,30,66
18499320,44,84,28,53,21,31,65
18504305,43,87,28,52,21,30,66
18509290,52,96,28,53,21,30,66
18514274,57,99,29,51,21,30,66
18519259,55,112,28,50,21,30,66
18524244,53,105,28,50,21,30,66
18529230,53,99,28,50,21,30,65
18534215,50,92,28,51,21,30,65
18539200,49,88,28,50,21,29,65
18544185,48,96,29,49,21,29,65
18549171,47,105,28,50,21,30,66
18554157,46,98,28,50,20,29,66
18559143,46,92,28,49,21,30,66
18564129,45,94,28,49,21,31,66
18569115,45,97,28,49,23,30,66
18574101,44,103,28,49,24,30,66
18579014,44,102,28,48,24,30,66
18584000,43,96,28,48,24,31,65
18588985,45,94,29,48,23,30,66
18593971,46,91,28,48,23,30,66
18598956,47,85,28,50,27,30,66
18603941,45,81,28,50,33,30,66
18608926,44,83,28,49,34,30,66
18613911,46,91,28,49,36,30,66
18618897,52,98,29,49,34,30,66
18623882,50,103,29,49,42,30,66
18628867,50,112,28,48,41,30,66
18633853,49,106,28,48,39,30,66
18638838,47,100,29,48,37,30,66
18643824,47,98,28,48,35,30,66
18648813,46,97,28,47,34,30,66
18653799,47,93,28,47,33,30,66
18658784,46,87,28,47,32,29,65
18663768,45,82,28,47,30,30,66
18668752,44,77,28,48,29,31,66
18673736,44,76,28,47,29,30,66
18678720,43,80,28,48,28,31,66
18683703,42,90,28,47,27,30,66
18688687,43,97,28,47,27,31,65
18693671,46,108,28,46,26,30,66
18698653,46,109,28,47,25,30,65
18703637,46,120,29,47,25,30,66
18708620,45,126,28,48,24,29,66
18713603,45,122,28,47,24,30,66
18718587,44,116,28,48,24,31,65
18723569,43,107,28,49,24,30,66
18728551,43,100,28,49,23,30,66
18733535,42,93,28,48,24,30,66
18738518,41,87,28,48,24,30,65
18743362,41,84,28,48,24,30,66
18748347,42,84,28,49,24,30,66
18753331,41,84,28,48,24,30,66
18758315,41,80,28,47,23,30,65
18763300,42,81,28,47,23,30,66
18768286,42,89,28,47,22,30,65
18773270,43,100,29,47,23,31,65
18778254,45,96,28,46,25,31,65
18783239,45,90,28,47,26,30,64
18788226,44,84,28,48,26,30,66
18793210,43,80,29,48,30,30,67
18798194,43,76,29,48,30,30,66
18803181,42,74,28,47,29,30,65
18808167,42,71,28,47,28,30,66
18813151,41,78,28,47,28,30,66
18818137,41,89,28,47,27,31,66
18823100,42,95,29,47,26,30,66
18828117,43,103,28,47,26,30,66
18833131,42,104,28,47,25,30,66
18838147,43,108,28,47,26,30,66
18843163,42,100,29,47,24,30,66
18848180,42,94,28,47,25,31,66
18853195,42,88,28,47,24,30,66
18858211,41,82,28,47,23,30,66
18863227,41,79,28,48,23,30,66
18868244,41,74,28,48,23,30,66
18873261,41,76,28,48,22,30,66
18878281,43,83,28,48,22,30,66
18883302,42,88,28,47,22,30,66
18888322,46,88,28,47,22,30,66
18893353,47,89,28,47,22,29,66
18898373,46,101,29,46,22,30,66
18903393,47,103,28,46,22,30,66
18908192,45,103,28,46,22,30,66
18913127,45,99,28,46,22,30,66
18918062,44,98,28,46,22,30,66
18922997,44,93,28,46,22,30,66
18927932,43,87,28,46,22,30,66
18932868,42,82,28,46,23,30,66
18937803,42,79,28,46,23,30,66
18942738,46,78,28,46,23,30,66
18947673,48,87,28,46,23,30,65
18952608,50,98,28,46,23,30,66
18957543,50,111,28,46,23,30,66
18962479,48,110,28,46,22,30,66
18967414,48,110,28,46,22,30,66
18972349,49,108,28,46,22,30,66
18977285,49,112,29,46,22,30,66
18982220,48,130,28,47,22,30,66
18987214,47,159,28,45,22,30,66
18992217,46,147,28,45,22,30,66
18997218,46,136,28,45,21,30,66
19002219,44,125,28,45,21,30,66
19007219,44,119,28,45,22,30,66
19012231,43,116,28,45,21,30,66
19017276,42,117,28,46,22,30,66
19022309,42,115,28,46,21,30,66
19027330,42,123,28,46,21,30,66
19032350,48,132,28,46,21,30,66
19037374,48,125,28,45,21,30,65
19042434,47,116,28,46,21,30,66
19047440,46,112,28,46,21,30,66
19052454,45,107,28,46,21,30,66
19057455,45,99,28,46,21,30,66
19062481,44,92,29,45,22,30,66
19067365,43,87,29,46,21,31,66
19072474,43,81,29,45,21,30,66
19077578,42,76,28,46,21,30,66
19082662,42,77,28,46,21,30,66
19087747,42,82,27,46,21,31,66
19092837,42,81,27,46,21,30,66
19097921,43,96,28,46,21,29,66
19103023,46,94,28,46,21,30,66
19108106,46,97,28,46,21,30,66
19113211,45,106,28,46,21,30,66
19118294,45,112,28,46,21,30,66
